 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,189,189,189,4242.833,2919.167,0,10
2,0,198,198,198,4169.500,2993.833,0,10
3,0,182,182,182,4462.833,3127.167,0,10
4,0,145,145,145,3457.167,1863.500,0,10
5,0,181,181,181,3302.500,1907.500,0,10
6,0,162,162,162,3270.500,1782.167,0,10
7,0,178,178,178,3167.500,1190.500,0,10
8,0,164,164,164,3387.500,1386.500,0,10
9,0,174,174,174,3457.500,1464.500,0,10
10,0,181,181,181,3519.500,1128.500,0,10
11,0,164,164,164,2625.833,1194.167,1,1009
12,0,102,102,102,2597.833,1209.500,1,1009
13,0,179,179,179,2671.833,1306.167,1,1009
14,0,176,176,176,2705.833,1287.500,1,1009
15,0,155,155,155,2738.500,1268.167,1,1009
16,0,174,174,174,2651.833,1385.500,1,1009
17,0,188,188,188,2621.167,1421.500,1,1009
18,0,103,103,103,2647.833,1446.833,1,1009
19,0,161,161,161,2780.500,1364.167,1,1009
20,0,176,176,176,2793.833,1384.833,1,1009
21,0,161,161,161,2767.167,1475.500,1,1009
22,0,158,158,158,2656.500,1559.500,1,1009
23,0,179,179,179,2616.500,1548.167,1,1009
24,0,153,153,153,2591.167,1480.833,1,1009
25,0,157,157,157,2485.833,1513.500,1,1009
26,0,164,164,164,2462.500,1472.167,1,1009
27,0,173,173,173,2463.833,1565.500,1,1009
28,0,169,169,169,2498.500,1638.167,1,1009
29,0,160,160,160,2531.167,1645.500,1,1009
30,0,155,155,155,2544.500,1648.167,1,1009
31,0,179,179,179,2563.833,1642.167,1,1009
32,0,158,158,158,2607.833,1614.167,1,1009
33,0,187,187,187,2594.500,1666.167,1,1009
34,0,171,171,171,2637.167,1696.167,1,1009
35,0,165,165,165,2731.833,1636.833,1,1009
36,0,177,177,177,2560.500,1726.833,1,1009
37,0,169,169,169,2540.500,1725.500,1,1009
38,0,163,163,163,2511.833,1705.500,1,1009
39,0,146,146,146,2497.167,1682.833,1,1009
40,0,154,154,154,2467.167,1692.833,1,1009
41,0,178,178,178,2465.167,1650.167,1,1009
42,0,129,129,129,2375.167,1646.167,1,1009
43,0,145,145,145,2396.500,1764.833,1,1009
44,0,126,126,126,2383.167,1794.167,1,1009
45,0,177,177,177,2509.833,1787.500,1,1009
46,0,158,158,158,2639.167,1826.833,1,1009
47,0,141,141,141,2639.833,1859.500,1,1009
48,0,145,145,145,2619.167,1862.833,1,1009
49,0,192,192,192,2657.833,1872.167,1,1009
50,0,191,191,191,2689.833,1878.167,1,1009
51,0,164,164,164,2703.167,1873.500,1,1009
52,0,166,166,166,2721.833,1862.167,1,1009
53,0,176,176,176,2699.167,1795.500,1,1009
54,0,169,169,169,2742.500,1765.500,1,1009
55,0,179,179,179,2755.833,1765.500,1,1009
56,0,157,157,157,2753.833,1911.500,1,1009
57,0,167,167,167,2752.500,1885.500,1,1009
58,0,187,187,187,2569.833,1932.833,1,1009
59,0,143,143,143,2441.167,1952.833,1,1009
60,0,171,171,171,2506.500,2069.500,1,1009
61,0,154,154,154,2522.500,2108.167,1,1009
62,0,156,156,156,2485.167,2114.833,1,1009
63,0,163,163,163,2465.167,2136.833,1,1009
64,0,186,186,186,2445.167,2130.833,1,1009
65,0,157,157,157,2416.500,2125.500,1,1009
66,0,163,163,163,2428.500,2152.167,1,1009
67,0,169,169,169,2563.167,2124.833,1,1009
68,0,134,134,134,2631.833,2119.500,1,1009
69,0,99,99,99,2750.500,2034.167,1,1009
70,0,127,127,127,2159.833,2334.833,1,1009
71,0,173,173,173,2674.500,2259.500,1,1009
72,0,152,152,152,2623.833,2236.833,1,1009
73,0,169,169,169,2681.167,2274.167,1,1009
74,0,170,170,170,2751.167,2192.833,1,1009
75,0,170,170,170,2756.500,2318.167,1,1009
76,0,138,138,138,2737.833,2332.833,1,1009
77,0,150,150,150,2725.167,2324.833,1,1009
78,0,156,156,156,2764.500,2352.833,1,1009
79,0,170,170,170,2769.833,2461.500,1,1009
80,0,186,186,186,2801.167,2275.500,1,1009
81,0,154,154,154,2487.167,2465.500,1,1009
82,0,170,170,170,2487.833,2490.167,1,1009
83,0,145,145,145,2390.500,2493.500,1,1009
