 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,193,193,193,3158.000,2409.000,0,9
2,0,192,192,192,3459.500,2322.500,0,9
3,0,186,186,186,3781.500,2700.500,0,9
4,0,198,198,198,4207.500,2618.500,0,9
5,0,204,204,204,4387.500,1834.500,0,9
6,0,182,182,182,4411.500,1902.500,0,9
7,0,177,177,177,4615.500,2008.500,0,9
8,0,186,186,186,4743.500,2222.500,0,9
9,0,215,215,215,5017.500,2762.500,0,9
10,0,172,172,172,2353.500,1268.833,1,632
11,0,174,174,174,2334.833,1329.500,1,632
12,0,169,169,169,2664.167,1265.500,1,632
13,0,185,185,185,2740.833,1289.500,1,632
14,0,166,166,166,2751.500,1376.833,1,632
15,0,169,169,169,2608.833,1421.500,1,632
16,0,184,184,184,2441.500,1575.500,1,632
17,0,163,163,163,2736.833,1137.500,1,632
18,0,186,186,186,2762.167,1035.500,1,632
19,0,168,168,168,2177.500,1820.833,1,632
20,0,177,177,177,2264.833,1846.167,1,632
21,0,181,181,181,2644.167,1704.167,1,632
22,0,191,191,191,2688.167,1808.167,1,632
23,0,163,163,163,2740.167,1919.500,1,632
24,0,181,181,181,2738.167,1963.500,1,632
25,0,190,190,190,2760.833,1991.500,1,632
26,0,186,186,186,2724.167,2022.833,1,632
27,0,193,193,193,2676.833,2054.167,1,632
28,0,175,175,175,2679.500,2074.833,1,632
29,0,173,173,173,2416.833,1895.500,1,632
30,0,189,189,189,2520.167,2039.500,1,632
31,0,166,166,166,2670.167,1973.500,1,632
32,0,166,166,166,2730.167,2163.500,1,632
33,0,180,180,180,2566.167,2233.500,1,632
34,0,176,176,176,2662.833,2232.833,1,632
35,0,179,179,179,2681.500,2199.500,1,632
36,0,177,177,177,2742.833,2287.500,1,632
37,0,196,196,196,2762.833,2386.833,1,632
38,0,178,178,178,2522.167,2339.500,1,632
39,0,184,184,184,2378.167,2456.167,1,632
40,0,151,151,151,1970.167,2387.500,1,632
41,0,181,181,181,2562.167,2502.167,1,632
42,0,196,196,196,2554.833,2546.833,1,632
43,0,179,179,179,2682.167,2609.500,1,632
44,0,179,179,179,2726.167,2630.167,1,632
45,0,188,188,188,2747.500,2615.500,1,632
46,0,200,200,200,2765.500,2661.500,1,632
47,0,178,178,178,2679.500,2699.500,1,632
48,0,191,191,191,2656.833,2686.167,1,632
49,0,186,186,186,2764.833,2482.167,1,632
50,0,168,168,168,2254.833,2754.167,1,632
51,0,160,160,160,2346.833,2729.500,1,632
52,0,193,193,193,2405.500,2806.167,1,632
53,0,171,171,171,2437.500,2870.833,1,632
54,0,165,165,165,2484.167,2947.500,1,632
55,0,168,168,168,2683.500,2777.500,1,632
56,0,205,205,205,2699.500,2800.167,1,632
57,0,165,165,165,2744.167,2910.167,1,632
58,0,189,189,189,2744.167,2946.833,1,632
59,0,129,129,129,2335.500,2992.167,1,632
60,0,157,157,157,2572.833,3038.167,1,632
61,0,176,176,176,2662.167,3020.833,1,632
62,0,171,171,171,2678.833,3020.833,1,632
63,0,162,162,162,2686.833,2995.500,1,632
64,0,175,175,175,2736.167,2990.167,1,632
65,0,157,157,157,2695.500,2960.167,1,632
66,0,150,150,150,2663.500,3158.167,1,632
