 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,176,176,176,4103.000,3358.000,0,10
2,0,167,167,167,4070.500,3260.500,0,10
3,0,177,177,177,4236.500,3181.500,0,10
4,0,171,171,171,4304.500,3170.500,0,10
5,0,192,192,192,4345.500,3204.500,0,10
6,0,159,159,159,4263.500,3307.500,0,10
7,0,184,184,184,4407.500,3098.500,0,10
8,0,181,181,181,3515.500,2674.500,0,10
9,0,179,179,179,4352.500,1768.500,0,10
10,0,186,186,186,4982.500,1711.500,0,10
11,0,149,149,149,2236.833,2007.500,1,805
12,0,165,165,165,2596.833,2134.167,1,805
13,0,166,166,166,2674.167,2140.167,1,805
14,0,173,173,173,2694.167,2097.500,1,805
15,0,169,169,169,2584.833,2189.500,1,805
16,0,161,161,161,2576.833,2232.167,1,805
17,0,160,160,160,2600.833,2251.500,1,805
18,0,156,156,156,2460.833,2285.500,1,805
19,0,171,171,171,2454.833,2308.833,1,805
20,0,149,149,149,2389.500,2336.833,1,805
21,0,156,156,156,2345.500,2264.167,1,805
22,0,156,156,156,2395.500,2407.500,1,805
23,0,166,166,166,2434.167,2405.500,1,805
24,0,165,165,165,2528.167,2384.833,1,805
25,0,168,168,168,2599.500,2406.833,1,805
26,0,155,155,155,2558.833,2519.500,1,805
27,0,150,150,150,2420.833,2554.167,1,805
28,0,158,158,158,2264.833,2606.167,1,805
29,0,156,156,156,2415.500,2788.833,1,805
30,0,166,166,166,2555.500,2672.167,1,805
31,0,173,173,173,2640.833,2656.833,1,805
32,0,159,159,159,2690.833,2756.833,1,805
33,0,144,144,144,2650.833,2880.833,1,805
34,0,168,168,168,2696.167,2918.167,1,805
35,0,157,157,157,2629.500,2998.167,1,805
36,0,145,145,145,2479.500,2970.167,1,805
37,0,174,174,174,2520.833,3030.167,1,805
38,0,166,166,166,2477.500,2910.833,1,805
39,0,162,162,162,2461.500,2898.833,1,805
40,0,104,104,104,2615.500,3126.167,1,805
41,0,101,101,101,2613.500,3138.167,1,805
42,0,161,161,161,2618.167,3146.167,1,805
43,0,174,174,174,2350.167,3320.833,1,805
44,0,150,150,150,2422.833,3353.500,1,805
45,0,174,174,174,2550.167,3532.833,1,805
46,0,143,143,143,2961.500,3887.833,1,805
47,0,164,164,164,3011.500,3957.167,1,805
48,0,159,159,159,3070.833,3771.833,1,805
49,0,174,174,174,3043.500,3593.167,1,805
50,0,177,177,177,3136.167,3540.500,1,805
51,0,170,170,170,3132.167,3513.833,1,805
52,0,161,161,161,3156.167,3485.167,1,805
53,0,167,167,167,3170.167,3457.167,1,805
54,0,173,173,173,3016.833,3515.167,1,805
55,0,176,176,176,3038.167,3503.167,1,805
56,0,158,158,158,2862.167,3497.833,1,805
57,0,165,165,165,2827.500,3505.833,1,805
58,0,161,161,161,2733.500,3239.833,1,805
59,0,167,167,167,2705.500,3293.167,1,805
60,0,167,167,167,2828.833,3203.833,1,805
61,0,150,150,150,2799.500,3157.833,1,805
62,0,166,166,166,2854.833,3163.167,1,805
63,0,183,183,183,2963.500,3202.500,1,805
64,0,176,176,176,3028.167,3150.500,1,805
65,0,167,167,167,3030.833,3325.167,1,805
66,0,172,172,172,3013.500,3344.500,1,805
67,0,175,175,175,3060.833,3316.500,1,805
68,0,176,176,176,3086.833,3339.833,1,805
69,0,179,179,179,3120.833,3283.833,1,805
70,0,167,167,167,3151.500,3285.167,1,805
71,0,157,157,157,2937.500,3104.500,1,805
72,0,169,169,169,2971.500,3071.167,1,805
73,0,177,177,177,3021.500,3056.500,1,805
74,0,167,167,167,3048.833,3081.833,1,805
75,0,173,173,173,3103.500,3059.167,1,805
76,0,178,178,178,3150.167,3031.833,1,805
77,0,158,158,158,2722.167,3097.833,1,805
78,0,159,159,159,2708.833,3144.500,1,805
79,0,158,158,158,2792.833,2947.833,1,805
80,0,175,175,175,2822.833,2937.167,1,805
81,0,172,172,172,2780.833,2888.500,1,805
82,0,170,170,170,2832.167,2953.167,1,805
83,0,153,153,153,2852.167,2977.167,1,805
84,0,167,167,167,2904.833,2990.500,1,805
85,0,184,184,184,3004.167,2982.500,1,805
86,0,164,164,164,3028.167,2937.167,1,805
87,0,174,174,174,3012.833,2933.833,1,805
88,0,168,168,168,3201.500,2981.167,1,805
89,0,163,163,163,3146.833,2839.833,1,805
90,0,173,173,173,2948.167,2791.833,1,805
91,0,151,151,151,2906.833,2791.167,1,805
92,0,157,157,157,2867.500,2740.500,1,805
93,0,150,150,150,2756.167,2803.167,1,805
94,0,175,175,175,2979.500,2745.833,1,805
95,0,165,165,165,3002.167,2746.500,1,805
96,0,179,179,179,3052.167,2737.167,1,805
97,0,163,163,163,2790.167,2635.833,1,805
98,0,135,135,135,2834.167,2658.500,1,805
99,0,159,159,159,3207.500,2619.167,1,805
100,0,172,172,172,3200.167,2569.833,1,805
101,0,158,158,158,2966.833,2552.500,1,805
102,0,172,172,172,2736.167,2543.833,1,805
103,0,169,169,169,3221.500,2683.833,1,805
104,0,167,167,167,3004.167,2419.167,1,805
105,0,173,173,173,2966.167,2414.500,1,805
106,0,155,155,155,2942.167,2417.167,1,805
107,0,175,175,175,3088.167,2381.833,1,805
108,0,174,174,174,3163.500,2359.833,1,805
109,0,166,166,166,3143.500,2332.500,1,805
110,0,163,163,163,3065.500,2333.833,1,805
111,0,156,156,156,3032.833,2325.833,1,805
112,0,174,174,174,2950.167,2346.500,1,805
113,0,163,163,163,2930.167,2323.167,1,805
114,0,161,161,161,2945.500,2303.833,1,805
115,0,165,165,165,2830.833,2302.500,1,805
116,0,168,168,168,2855.500,2347.833,1,805
117,0,170,170,170,2882.833,2363.833,1,805
118,0,170,170,170,2714.167,2389.167,1,805
119,0,166,166,166,2709.500,2431.167,1,805
120,0,147,147,147,2803.500,2462.500,1,805
121,0,149,149,149,2782.167,2152.500,1,805
122,0,176,176,176,2726.167,2091.833,1,805
123,0,175,175,175,2739.500,2055.833,1,805
124,0,172,172,172,2776.167,2007.833,1,805
125,0,174,174,174,2802.833,2049.167,1,805
126,0,172,172,172,2826.833,2074.500,1,805
127,0,158,158,158,2886.167,2050.500,1,805
128,0,166,166,166,2925.500,2057.833,1,805
129,0,173,173,173,2927.500,2097.833,1,805
130,0,172,172,172,2964.833,2109.833,1,805
131,0,173,173,173,2909.500,2188.500,1,805
132,0,174,174,174,2850.167,2205.167,1,805
133,0,158,158,158,2869.500,2237.167,1,805
134,0,168,168,168,2955.500,2275.167,1,805
135,0,148,148,148,2978.833,2257.167,1,805
136,0,170,170,170,3041.500,2268.500,1,805
137,0,155,155,155,3011.500,2208.500,1,805
138,0,175,175,175,3222.167,2276.500,1,805
139,0,170,170,170,3190.833,2044.500,1,805
140,0,181,181,181,3214.833,1994.500,1,805
141,0,170,170,170,3169.500,1960.500,1,805
142,0,171,171,171,3130.167,1985.833,1,805
143,0,170,170,170,3090.833,1926.500,1,805
144,0,175,175,175,3102.167,1884.500,1,805
145,0,170,170,170,3066.167,1861.833,1,805
146,0,176,176,176,3045.500,1868.500,1,805
147,0,165,165,165,3138.833,1872.500,1,805
148,0,179,179,179,3136.167,1854.500,1,805
149,0,176,176,176,2977.500,1903.833,1,805
150,0,158,158,158,3054.833,1919.167,1,805
151,0,161,161,161,3035.500,1947.167,1,805
152,0,167,167,167,2960.167,1941.167,1,805
153,0,164,164,164,2917.500,1909.167,1,805
154,0,167,167,167,2713.500,1967.167,1,805
155,0,159,159,159,2957.500,1827.167,1,805
156,0,155,155,155,3053.500,1781.167,1,805
157,0,158,158,158,3039.500,1751.167,1,805
158,0,168,168,168,3007.500,1746.500,1,805
159,0,163,163,163,3031.500,1711.833,1,805
160,0,159,159,159,3155.500,1826.500,1,805
161,0,170,170,170,3109.500,1801.833,1,805
162,0,172,172,172,3095.500,1833.167,1,805
163,0,178,178,178,3156.167,1730.500,1,805
164,0,156,156,156,2836.833,1743.833,1,805
165,0,163,163,163,3176.833,1699.167,1,805
166,0,141,141,141,3136.167,1437.167,1,805
167,0,157,157,157,3106.167,1389.833,1,805
168,0,150,150,150,2749.500,1221.167,1,805
169,0,166,166,166,3186.833,1031.167,1,805
170,0,129,129,129,3006.833,918.500,1,805
171,0,143,143,143,3218.167,765.167,1,805
172,0,138,138,138,3799.167,460.833,1,805
173,0,134,134,134,3722.500,598.167,1,805
174,0,151,151,151,3765.167,616.167,1,805
175,0,128,128,128,3555.833,675.500,1,805
176,0,143,143,143,3336.500,811.500,1,805
177,0,153,153,153,3878.500,422.167,1,805
178,0,144,144,144,3647.833,827.500,1,805
179,0,152,152,152,3625.833,862.167,1,805
180,0,152,152,152,3759.167,761.500,1,805
181,0,152,152,152,3794.500,790.833,1,805
182,0,152,152,152,3808.500,842.833,1,805
183,0,149,149,149,3782.500,843.500,1,805
184,0,151,151,151,3775.167,906.833,1,805
185,0,148,148,148,3873.167,903.500,1,805
186,0,152,152,152,3669.167,1015.500,1,805
187,0,145,145,145,3629.833,1004.167,1,805
188,0,150,150,150,3587.167,1024.833,1,805
189,0,152,152,152,3614.500,1041.500,1,805
190,0,160,160,160,3549.833,1056.833,1,805
191,0,147,147,147,3501.833,1039.500,1,805
192,0,149,149,149,3409.833,1110.833,1,805
193,0,144,144,144,3381.833,1160.833,1,805
194,0,157,157,157,3247.167,1178.833,1,805
195,0,157,157,157,3448.500,1184.167,1,805
196,0,165,165,165,3443.833,1242.167,1,805
197,0,145,145,145,3517.167,1179.500,1,805
198,0,160,160,160,3549.833,1203.500,1,805
199,0,150,150,150,3591.167,1180.833,1,805
