 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,182,182,182,4135.000,2795.000,0,2
2,0,192,192,192,4375.833,2603.167,0,2
3,0,160,160,160,2460.167,1419.500,1,408
4,0,183,183,183,2371.500,1570.833,1,408
5,0,168,168,168,2593.500,2004.167,1,408
6,0,170,170,170,2620.167,2242.167,1,408
7,0,168,168,168,2745.500,2323.500,1,408
8,0,187,187,187,2552.167,2415.500,1,408
9,0,184,184,184,2637.500,2520.167,1,408
10,0,172,172,172,2732.833,2430.833,1,408
11,0,171,171,171,2750.833,2392.167,1,408
12,0,177,177,177,2755.500,2509.500,1,408
13,0,178,178,178,2654.833,2609.500,1,408
14,0,174,174,174,2736.833,2714.833,1,408
15,0,177,177,177,2470.833,3044.833,1,408
16,0,182,182,182,3473.500,3895.500,1,408
17,0,199,199,199,3406.833,3797.500,1,408
18,0,176,176,176,3241.500,3681.500,1,408
19,0,158,158,158,3344.167,3554.167,1,408
20,0,137,137,137,2903.500,3531.500,1,408
21,0,169,169,169,3131.500,3285.500,1,408
22,0,171,171,171,3176.167,3304.167,1,408
23,0,180,180,180,3299.500,3310.167,1,408
24,0,186,186,186,3325.500,3287.500,1,408
25,0,169,169,169,3368.167,3250.833,1,408
26,0,177,177,177,3418.167,3411.500,1,408
27,0,176,176,176,3044.833,3134.833,1,408
28,0,175,175,175,2962.167,3152.833,1,408
29,0,156,156,156,3159.500,3150.167,1,408
30,0,174,174,174,3102.833,3200.833,1,408
31,0,187,187,187,3200.167,3104.833,1,408
32,0,189,189,189,3366.833,3128.167,1,408
33,0,191,191,191,3454.167,3152.833,1,408
34,0,165,165,165,3452.833,3125.500,1,408
35,0,166,166,166,3410.167,3076.833,1,408
36,0,164,164,164,3384.833,3082.167,1,408
37,0,177,177,177,3134.167,3042.167,1,408
38,0,175,175,175,3238.167,3050.167,1,408
39,0,171,171,171,3208.833,2985.500,1,408
40,0,185,185,185,3262.833,2984.833,1,408
41,0,180,180,180,3213.500,2925.500,1,408
42,0,179,179,179,3169.500,2945.500,1,408
43,0,170,170,170,3141.500,2945.500,1,408
44,0,177,177,177,3070.167,2924.167,1,408
45,0,176,176,176,2836.167,2834.167,1,408
46,0,171,171,171,2842.167,2856.833,1,408
47,0,178,178,178,2877.500,2873.500,1,408
48,0,156,156,156,3035.500,2861.500,1,408
49,0,176,176,176,3203.500,2819.500,1,408
50,0,178,178,178,3353.500,2818.833,1,408
51,0,160,160,160,3335.500,2846.167,1,408
52,0,187,187,187,3358.167,2867.500,1,408
53,0,171,171,171,3395.500,2811.500,1,408
54,0,186,186,186,3465.500,2781.500,1,408
55,0,179,179,179,3315.500,2764.833,1,408
56,0,167,167,167,3289.500,2710.167,1,408
57,0,156,156,156,3303.500,2742.167,1,408
58,0,181,181,181,3398.833,2718.833,1,408
59,0,191,191,191,3382.167,2667.500,1,408
60,0,179,179,179,3389.500,2615.500,1,408
61,0,184,184,184,3497.500,2606.167,1,408
62,0,168,168,168,2898.167,2748.833,1,408
63,0,178,178,178,2894.167,2692.833,1,408
64,0,179,179,179,2913.500,2670.167,1,408
65,0,166,166,166,3148.167,2759.500,1,408
66,0,173,173,173,3327.500,2524.167,1,408
67,0,184,184,184,3385.500,2494.167,1,408
68,0,173,173,173,2930.167,2454.167,1,408
69,0,180,180,180,2932.167,2514.167,1,408
70,0,168,168,168,2895.500,2392.167,1,408
71,0,178,178,178,2959.500,2427.500,1,408
72,0,172,172,172,3152.167,2400.167,1,408
73,0,163,163,163,3155.500,2382.833,1,408
74,0,184,184,184,3130.167,2459.500,1,408
75,0,184,184,184,3256.167,2497.500,1,408
76,0,174,174,174,3430.167,2390.167,1,408
77,0,170,170,170,3475.500,2538.167,1,408
78,0,179,179,179,3490.167,2540.167,1,408
79,0,191,191,191,2912.167,2220.833,1,408
80,0,138,138,138,3012.833,2235.500,1,408
81,0,133,133,133,3036.167,2218.833,1,408
82,0,181,181,181,3130.167,2290.833,1,408
83,0,186,186,186,3176.167,2228.833,1,408
84,0,164,164,164,3262.167,2255.500,1,408
85,0,172,172,172,3508.833,2339.500,1,408
86,0,189,189,189,3341.500,2208.167,1,408
87,0,161,161,161,3306.833,2229.500,1,408
88,0,163,163,163,3335.500,2244.833,1,408
89,0,179,179,179,3404.833,2184.167,1,408
90,0,175,175,175,3379.500,2309.500,1,408
91,0,185,185,185,3156.833,2175.500,1,408
92,0,194,194,194,3058.167,2116.833,1,408
93,0,176,176,176,3048.833,2049.500,1,408
94,0,192,192,192,3114.167,1970.167,1,408
95,0,192,192,192,2995.500,1942.833,1,408
96,0,171,171,171,3218.167,1996.833,1,408
97,0,44,44,44,2602.167,2088.167,1,408
98,0,182,182,182,3248.833,2198.833,1,408
99,0,187,187,187,3276.833,2202.833,1,408
100,0,169,169,169,3267.500,2161.500,1,408
101,0,170,170,170,3308.833,2182.833,1,408
102,0,169,169,169,3305.500,2126.167,1,408
103,0,200,200,200,3355.500,2148.167,1,408
104,0,183,183,183,3429.500,2140.167,1,408
105,0,178,178,178,3416.833,2160.167,1,408
