 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,160,160,160,3397.500,2774.167,0,10
2,0,208,208,208,3364.000,3064.667,0,10
3,0,185,185,185,3416.000,3094.667,0,10
4,0,195,195,195,3584.000,3031.667,0,10
5,0,186,186,186,3669.000,3030.667,0,10
6,0,166,166,166,3679.000,2884.667,0,10
7,0,191,191,191,3910.000,2906.667,0,10
8,0,195,195,195,3910.000,2996.667,0,10
9,0,202,202,202,3807.000,3096.667,0,10
10,0,175,175,175,3866.000,3266.667,0,10
11,0,173,173,173,2089.000,1274.667,1,655
12,0,148,148,148,2005.000,2020.667,1,655
13,0,175,175,175,1837.000,2423.667,1,655
14,0,134,134,134,2265.000,2487.667,1,655
15,0,190,190,190,2452.000,2766.667,1,655
16,0,169,169,169,2432.000,2876.667,1,655
17,0,173,173,173,2537.000,2845.667,1,655
18,0,171,171,171,2290.000,3057.667,1,655
19,0,180,180,180,2096.000,3003.667,1,655
20,0,165,165,165,2545.000,3083.667,1,655
21,0,167,167,167,2560.000,3100.667,1,655
22,0,178,178,178,2591.000,3122.667,1,655
23,0,174,174,174,2611.000,3120.667,1,655
24,0,181,181,181,2596.000,3162.667,1,655
25,0,182,182,182,2492.000,3163.667,1,655
26,0,134,134,134,2457.000,3772.667,1,655
27,0,113,113,113,3251.000,3684.667,1,655
28,0,165,165,165,3261.000,3664.667,1,655
29,0,194,194,194,3260.000,3787.667,1,655
30,0,174,174,174,2827.000,3616.667,1,655
31,0,186,186,186,2640.000,3545.667,1,655
32,0,191,191,191,3072.000,3534.667,1,655
33,0,187,187,187,3123.000,3551.667,1,655
34,0,203,203,203,3148.000,3511.667,1,655
35,0,189,189,189,3184.000,3529.667,1,655
36,0,186,186,186,3173.000,3496.667,1,655
37,0,198,198,198,3175.000,3467.667,1,655
38,0,184,184,184,3227.000,3438.667,1,655
39,0,175,175,175,3097.000,3400.667,1,655
40,0,179,179,179,3116.000,3381.667,1,655
41,0,179,179,179,3075.000,3446.667,1,655
42,0,161,161,161,3134.000,3349.667,1,655
43,0,171,171,171,3133.000,3337.667,1,655
44,0,203,203,203,3170.000,3329.667,1,655
45,0,182,182,182,3199.000,3313.667,1,655
46,0,174,174,174,3229.000,3252.667,1,655
47,0,170,170,170,3194.000,3210.667,1,655
48,0,195,195,195,3249.000,3175.667,1,655
49,0,191,191,191,3301.000,3179.667,1,655
50,0,178,178,178,3311.000,3230.667,1,655
51,0,181,181,181,3118.000,3238.667,1,655
52,0,180,180,180,2946.000,3269.667,1,655
53,0,173,173,173,2713.000,3274.667,1,655
54,0,196,196,196,2735.000,3248.667,1,655
55,0,182,182,182,2676.000,3261.667,1,655
56,0,190,190,190,2651.000,3310.667,1,655
57,0,175,175,175,2640.000,3208.667,1,655
58,0,183,183,183,2657.000,3116.667,1,655
59,0,184,184,184,2626.000,3088.667,1,655
60,0,193,193,193,2649.000,3073.667,1,655
61,0,182,182,182,2624.000,3056.667,1,655
62,0,172,172,172,2659.000,3045.667,1,655
63,0,182,182,182,2685.000,3020.667,1,655
64,0,183,183,183,2712.000,3043.667,1,655
65,0,178,178,178,2709.000,3101.667,1,655
66,0,172,172,172,2765.000,3049.667,1,655
67,0,171,171,171,2938.000,3042.667,1,655
68,0,184,184,184,2948.000,3175.667,1,655
69,0,183,183,183,2956.000,3198.667,1,655
70,0,185,185,185,3061.000,3110.667,1,655
71,0,188,188,188,3132.000,3154.667,1,655
72,0,178,178,178,3296.000,3148.667,1,655
73,0,191,191,191,3259.000,3069.667,1,655
74,0,168,168,168,3292.000,3049.667,1,655
75,0,155,155,155,3220.000,3051.667,1,655
76,0,174,174,174,3214.000,3079.667,1,655
77,0,177,177,177,3233.000,3027.667,1,655
78,0,202,202,202,3247.000,2993.667,1,655
79,0,172,172,172,3216.000,2999.667,1,655
80,0,182,182,182,3216.000,2977.667,1,655
81,0,163,163,163,3180.000,3004.667,1,655
82,0,181,181,181,3189.000,3026.667,1,655
83,0,181,181,181,3158.000,3029.667,1,655
84,0,177,177,177,2735.000,2979.667,1,655
85,0,177,177,177,2728.000,2998.667,1,655
86,0,164,164,164,2683.000,2987.667,1,655
87,0,176,176,176,2678.000,2929.667,1,655
88,0,177,177,177,2741.000,2765.667,1,655
89,0,170,170,170,2740.000,2876.667,1,655
90,0,193,193,193,2815.000,2851.667,1,655
91,0,184,184,184,2810.000,2811.667,1,655
92,0,206,206,206,2838.000,2819.667,1,655
93,0,162,162,162,2882.000,2830.667,1,655
94,0,195,195,195,2867.000,2857.667,1,655
95,0,169,169,169,2773.000,2974.667,1,655
96,0,187,187,187,2841.000,2988.667,1,655
97,0,205,205,205,2909.000,2876.667,1,655
98,0,188,188,188,2949.000,2902.667,1,655
99,0,176,176,176,3071.000,2982.667,1,655
100,0,182,182,182,3114.000,2944.667,1,655
101,0,183,183,183,3130.000,2923.667,1,655
102,0,179,179,179,3111.000,2877.667,1,655
103,0,177,177,177,3058.000,2879.667,1,655
104,0,165,165,165,2903.000,2822.667,1,655
105,0,158,158,158,2873.000,2786.667,1,655
106,0,136,136,136,2867.000,2783.667,1,655
107,0,168,168,168,2902.000,2777.667,1,655
108,0,181,181,181,2895.000,2755.667,1,655
109,0,184,184,184,2934.000,2756.667,1,655
