 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,155,155,155,3310.000,1883.000,0,10
2,0,163,163,163,3154.167,1922.500,0,10
3,0,190,190,190,3058.167,1878.500,0,10
4,0,161,161,161,3055.500,1981.167,0,10
5,0,188,188,188,3436.833,2023.833,0,10
6,0,153,153,153,3787.500,1911.833,0,10
7,0,171,171,171,2963.500,2461.167,0,10
8,0,155,155,155,2644.833,2142.500,0,10
9,0,136,136,136,3651.500,2694.500,0,10
10,0,147,147,147,3155.500,3111.833,0,10
11,0,133,133,133,2441.500,1524.500,1,808
12,0,167,167,167,2371.500,1647.500,1,808
13,0,166,166,166,2454.500,1693.500,1,808
14,0,181,181,181,2396.500,1750.500,1,808
15,0,177,177,177,2389.500,1827.500,1,808
16,0,161,161,161,2433.500,1866.500,1,808
17,0,156,156,156,2430.500,1995.500,1,808
18,0,173,173,173,2435.500,2013.500,1,808
19,0,143,143,143,2441.500,2046.500,1,808
20,0,179,179,179,2225.500,2012.500,1,808
21,0,149,149,149,2435.500,2165.500,1,808
22,0,146,146,146,2425.500,2185.500,1,808
23,0,168,168,168,2434.500,2207.500,1,808
24,0,176,176,176,2472.500,2159.500,1,808
25,0,154,154,154,2465.500,2274.500,1,808
26,0,149,149,149,2425.500,2327.500,1,808
27,0,159,159,159,2458.500,2369.500,1,808
28,0,156,156,156,2402.500,2426.500,1,808
29,0,147,147,147,2382.500,2487.500,1,808
30,0,152,152,152,2420.500,2595.500,1,808
31,0,180,180,180,2281.500,2567.500,1,808
32,0,145,145,145,2248.500,2380.500,1,808
33,0,162,162,162,1757.500,2609.500,1,808
34,0,154,154,154,2150.500,2767.500,1,808
35,0,173,173,173,2133.500,2885.500,1,808
36,0,167,167,167,2224.500,2718.500,1,808
37,0,169,169,169,2319.500,2665.500,1,808
38,0,155,155,155,2393.500,2720.500,1,808
39,0,163,163,163,2431.500,2772.500,1,808
40,0,148,148,148,2465.500,2739.500,1,808
41,0,171,171,171,2464.500,2795.500,1,808
42,0,146,146,146,2397.500,2862.500,1,808
43,0,158,158,158,2256.500,3185.500,1,808
44,0,147,147,147,2253.500,3331.500,1,808
45,0,159,159,159,2420.500,2935.500,1,808
46,0,162,162,162,2299.500,3531.500,1,808
47,0,149,149,149,3222.500,4226.500,1,808
48,0,167,167,167,3165.500,3780.500,1,808
49,0,190,190,190,3233.500,3741.500,1,808
50,0,157,157,157,3149.500,3651.500,1,808
51,0,163,163,163,2935.500,3636.500,1,808
52,0,156,156,156,2950.500,3617.500,1,808
53,0,155,155,155,2768.500,3483.500,1,808
54,0,140,140,140,2773.500,3260.500,1,808
55,0,149,149,149,2678.500,3175.500,1,808
56,0,143,143,143,2712.500,3172.500,1,808
57,0,189,189,189,2642.500,3155.500,1,808
58,0,155,155,155,2689.500,3129.500,1,808
59,0,147,147,147,2705.500,3110.500,1,808
60,0,158,158,158,2747.500,3150.500,1,808
61,0,178,178,178,2745.500,3120.500,1,808
62,0,145,145,145,2777.500,3124.500,1,808
63,0,169,169,169,2813.500,3117.500,1,808
64,0,126,126,126,2820.500,3144.500,1,808
65,0,161,161,161,2829.500,3152.500,1,808
66,0,163,163,163,2852.500,3116.500,1,808
67,0,133,133,133,2876.500,3105.500,1,808
68,0,143,143,143,2890.500,3158.500,1,808
69,0,142,142,142,2909.500,3127.500,1,808
70,0,147,147,147,2924.500,3146.500,1,808
71,0,131,131,131,2945.500,3089.500,1,808
72,0,136,136,136,2988.500,3071.500,1,808
73,0,146,146,146,3015.500,3111.500,1,808
74,0,143,143,143,3009.500,3139.500,1,808
75,0,146,146,146,3016.500,3174.500,1,808
76,0,141,141,141,3016.500,3195.500,1,808
77,0,156,156,156,3044.500,3213.500,1,808
78,0,162,162,162,3025.500,3223.500,1,808
79,0,151,151,151,3067.500,3209.500,1,808
