 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,183,183,183,3614.000,2253.000,0,8
2,0,215,215,215,3743.500,2490.500,0,8
3,0,193,193,193,3485.500,2764.500,0,8
4,0,180,180,180,3661.500,2856.500,0,8
5,0,224,224,224,4591.500,3144.500,0,8
6,0,189,189,189,4667.500,3088.500,0,8
7,0,220,220,220,4707.500,3054.500,0,8
8,0,216,216,216,4303.500,3312.500,0,8
9,0,146,146,146,2844.167,1502.167,1,456
10,0,155,155,155,3038.833,1362.167,1,456
11,0,159,159,159,3058.833,1443.500,1,456
12,0,163,163,163,3248.167,1412.833,1,456
13,0,167,167,167,3336.167,1450.167,1,456
14,0,122,122,122,3366.833,1454.167,1,456
15,0,139,139,139,3442.833,1238.167,1,456
16,0,164,164,164,3088.167,1636.833,1,456
17,0,187,187,187,2980.167,1788.833,1,456
18,0,67,67,67,2942.833,1843.500,1,456
19,0,179,179,179,3128.167,1803.500,1,456
20,0,207,207,207,3121.500,1934.167,1,456
21,0,185,185,185,3226.833,1832.833,1,456
22,0,200,200,200,3337.500,1828.833,1,456
23,0,183,183,183,3345.500,1879.500,1,456
24,0,180,180,180,3473.500,1795.500,1,456
25,0,180,180,180,2918.833,1983.500,1,456
26,0,191,191,191,2877.500,2059.500,1,456
27,0,178,178,178,2665.500,1984.833,1,456
28,0,165,165,165,2601.500,1936.833,1,456
29,0,165,165,165,2412.167,2298.167,1,456
30,0,177,177,177,2562.833,2267.500,1,456
31,0,172,172,172,2762.833,2158.167,1,456
32,0,209,209,209,2802.833,2208.833,1,456
33,0,187,187,187,2865.500,2152.833,1,456
34,0,157,157,157,2868.167,2132.833,1,456
35,0,206,206,206,3058.833,2267.500,1,456
36,0,204,204,204,3082.833,2139.500,1,456
37,0,178,178,178,2876.167,2208.833,1,456
38,0,162,162,162,2773.500,2292.833,1,456
39,0,206,206,206,2736.167,2355.500,1,456
40,0,161,161,161,2274.833,2538.167,1,456
41,0,99,99,99,2258.833,2555.500,1,456
42,0,175,175,175,2505.500,2528.833,1,456
43,0,189,189,189,2638.833,2506.167,1,456
44,0,199,199,199,2814.833,2412.833,1,456
45,0,201,201,201,2724.167,2532.833,1,456
46,0,189,189,189,2905.500,2551.500,1,456
47,0,207,207,207,2913.500,2574.167,1,456
48,0,215,215,215,2945.500,2527.500,1,456
49,0,191,191,191,3110.833,2588.833,1,456
50,0,197,197,197,3121.500,2614.167,1,456
51,0,197,197,197,3272.167,2487.500,1,456
52,0,114,114,114,3292.167,2499.500,1,456
53,0,180,180,180,3264.167,2272.833,1,456
54,0,188,188,188,3370.833,2106.167,1,456
55,0,155,155,155,3413.500,2204.833,1,456
56,0,182,182,182,3433.500,2338.167,1,456
57,0,185,185,185,3433.500,2355.500,1,456
58,0,196,196,196,3477.500,2382.167,1,456
59,0,196,196,196,3452.167,2542.167,1,456
60,0,210,210,210,3337.500,2638.167,1,456
61,0,175,175,175,3461.500,2716.833,1,456
62,0,203,203,203,3354.833,2763.500,1,456
63,0,209,209,209,3245.500,2822.167,1,456
64,0,203,203,203,3161.500,2838.167,1,456
65,0,201,201,201,3101.500,2744.833,1,456
66,0,178,178,178,3228.167,2664.833,1,456
67,0,167,167,167,2737.500,2663.500,1,456
68,0,178,178,178,2542.833,2699.500,1,456
69,0,171,171,171,2566.833,2742.167,1,456
70,0,192,192,192,2424.167,2896.833,1,456
71,0,178,178,178,2662.833,2896.833,1,456
72,0,182,182,182,2249.500,2962.167,1,456
73,0,122,122,122,2312.167,2999.500,1,456
74,0,219,219,219,2553.500,3014.167,1,456
75,0,190,190,190,2584.167,2935.500,1,456
76,0,63,63,63,2622.833,2932.833,1,456
77,0,196,196,196,2681.500,3067.500,1,456
78,0,210,210,210,2737.500,3126.167,1,456
79,0,201,201,201,2716.167,3199.500,1,456
80,0,200,200,200,2680.167,3232.833,1,456
81,0,185,185,185,2708.167,3252.833,1,456
82,0,189,189,189,2764.167,3296.833,1,456
83,0,196,196,196,2633.500,3339.500,1,456
84,0,207,207,207,2613.500,3432.833,1,456
85,0,86,86,86,2586.833,3442.167,1,456
86,0,190,190,190,2890.833,3431.500,1,456
87,0,219,219,219,2865.500,3442.167,1,456
88,0,191,191,191,2902.833,3388.833,1,456
89,0,159,159,159,2956.167,3456.833,1,456
90,0,207,207,207,3057.500,3466.167,1,456
91,0,204,204,204,3257.500,3371.500,1,456
92,0,192,192,192,3254.833,3286.167,1,456
93,0,175,175,175,3168.167,3271.500,1,456
94,0,105,105,105,2878.833,3211.500,1,456
95,0,167,167,167,2900.167,2952.833,1,456
96,0,171,171,171,2984.167,3003.500,1,456
97,0,198,198,198,3112.167,2900.833,1,456
98,0,220,220,220,3164.167,2940.833,1,456
99,0,172,172,172,3260.167,2939.500,1,456
100,0,202,202,202,3298.833,3124.833,1,456
101,0,177,177,177,3298.833,3076.833,1,456
102,0,188,188,188,3457.500,3048.833,1,456
103,0,184,184,184,3362.833,3310.167,1,456
104,0,174,174,174,3362.833,3278.167,1,456
105,0,182,182,182,2453.500,3832.833,1,456
106,0,146,146,146,2444.167,3804.833,1,456
107,0,154,154,154,2621.500,3603.500,1,456
108,0,182,182,182,2914.833,3503.500,1,456
109,0,81,81,81,3005.500,3624.833,1,456
110,0,192,192,192,3058.833,3774.167,1,456
111,0,130,130,130,3013.500,3764.833,1,456
112,0,180,180,180,3009.500,3884.833,1,456
113,0,192,192,192,3012.167,3930.167,1,456
114,0,186,186,186,2957.500,4042.167,1,456
115,0,169,169,169,3065.500,4111.500,1,456
116,0,160,160,160,3144.167,3975.500,1,456
117,0,174,174,174,3101.500,3907.500,1,456
118,0,189,189,189,3298.833,4064.833,1,456
119,0,173,173,173,3301.500,4039.500,1,456
120,0,153,153,153,3213.500,4119.500,1,456
121,0,173,173,173,3352.167,4026.167,1,456
122,0,176,176,176,3464.167,4028.833,1,456
123,0,191,191,191,3369.500,3754.167,1,456
124,0,211,211,211,3330.833,3754.167,1,456
125,0,215,215,215,3314.833,3687.500,1,456
126,0,182,182,182,3380.167,3656.833,1,456
127,0,131,131,131,3157.500,3574.167,1,456
