 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,195,195,195,2548.000,2015.000,0,10
2,0,162,162,162,3089.500,2422.500,0,10
3,0,181,181,181,3103.500,2532.500,0,10
4,0,206,206,206,3443.500,2144.500,0,10
5,0,169,169,169,3451.500,2036.500,0,10
6,0,211,211,211,3805.500,2010.500,0,10
7,0,182,182,182,4391.500,1878.500,0,10
8,0,159,159,159,3815.500,2256.500,0,10
9,0,211,211,211,3691.500,2320.500,0,10
10,0,192,192,192,3683.500,2810.500,0,10
11,0,182,182,182,2269.833,1345.500,1,633
12,0,171,171,171,2163.167,1501.500,1,633
13,0,156,156,156,2140.500,1506.833,1,633
14,0,152,152,152,2062.500,1696.167,1,633
15,0,160,160,160,2189.167,1742.833,1,633
16,0,108,108,108,2244.500,1687.500,1,633
17,0,186,186,186,2051.833,1828.833,1,633
18,0,172,172,172,2102.500,1845.500,1,633
19,0,168,168,168,2100.500,1998.833,1,633
20,0,161,161,161,2173.833,1949.500,1,633
21,0,159,159,159,2084.500,2036.833,1,633
22,0,152,152,152,2180.500,2072.833,1,633
23,0,165,165,165,2096.500,2136.167,1,633
24,0,174,174,174,2123.833,2188.167,1,633
25,0,165,165,165,1981.167,2337.500,1,633
26,0,139,139,139,2180.500,2492.833,1,633
27,0,171,171,171,2227.833,2481.500,1,633
28,0,170,170,170,1895.833,2576.833,1,633
29,0,154,154,154,2006.500,2655.500,1,633
30,0,150,150,150,2010.500,2703.500,1,633
31,0,160,160,160,1983.167,2723.500,1,633
32,0,134,134,134,2072.500,2780.167,1,633
33,0,155,155,155,2167.833,2950.833,1,633
34,0,172,172,172,2204.500,2989.500,1,633
35,0,162,162,162,2188.500,3134.833,1,633
36,0,189,189,189,1967.833,3128.833,1,633
37,0,166,166,166,2048.500,3276.167,1,633
38,0,179,179,179,2700.833,3563.500,1,633
39,0,181,181,181,2764.833,3545.500,1,633
40,0,190,190,190,2825.500,3429.500,1,633
41,0,155,155,155,2843.500,3508.833,1,633
42,0,190,190,190,2678.167,3453.500,1,633
43,0,156,156,156,2383.500,3375.500,1,633
44,0,175,175,175,2208.167,3489.500,1,633
45,0,166,166,166,2666.167,3177.500,1,633
46,0,196,196,196,2602.167,3230.833,1,633
47,0,166,166,166,2776.167,3266.833,1,633
48,0,174,174,174,2814.833,3163.500,1,633
49,0,172,172,172,2505.500,3108.833,1,633
50,0,179,179,179,2574.833,3117.500,1,633
51,0,162,162,162,2577.500,3052.167,1,633
52,0,154,154,154,2811.500,3063.500,1,633
53,0,176,176,176,2816.833,3021.500,1,633
54,0,177,177,177,2763.500,2970.167,1,633
55,0,159,159,159,2857.500,3037.500,1,633
56,0,164,164,164,2808.833,2908.167,1,633
57,0,189,189,189,2814.833,2836.833,1,633
58,0,172,172,172,2846.833,2852.167,1,633
59,0,175,175,175,2781.500,2874.167,1,633
60,0,175,175,175,2770.833,2861.500,1,633
61,0,193,193,193,2706.167,2834.833,1,633
62,0,160,160,160,2657.500,2833.500,1,633
63,0,167,167,167,2601.500,2803.500,1,633
64,0,178,178,178,2407.500,2779.500,1,633
65,0,171,171,171,2508.833,2741.500,1,633
66,0,165,165,165,2720.167,2722.167,1,633
67,0,195,195,195,2764.167,2748.167,1,633
68,0,174,174,174,2842.167,2786.833,1,633
