 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,88,88,88,1870.000,2640.000,1,9
2,0,180,180,180,1855.500,1873.500,1,9
3,0,184,184,184,2553.500,1477.500,1,9
4,0,182,182,182,2731.500,993.500,1,9
5,0,169,169,169,2145.500,937.500,1,9
6,0,161,161,161,2057.500,1149.500,1,9
7,0,162,162,162,3481.500,1244.500,1,9
8,0,182,182,182,3787.500,1202.500,1,9
9,0,147,147,147,3187.500,1130.500,1,9
10,0,78,78,78,1878.500,2699.500,2,916
11,0,154,154,154,1918.500,2673.500,2,916
12,0,163,163,163,1791.500,2690.500,2,916
13,0,143,143,143,1874.500,2566.500,2,916
14,0,140,140,140,1939.500,2930.500,2,916
15,0,145,145,145,1892.500,2863.500,2,916
16,0,127,127,127,1796.500,2861.500,2,916
17,0,154,154,154,1783.500,2797.500,2,916
18,0,142,142,142,1625.500,2489.500,2,916
19,0,146,146,146,1634.500,2491.500,2,916
20,0,148,148,148,1709.500,2483.500,2,916
21,0,170,170,170,1726.500,2476.500,2,916
22,0,156,156,156,1737.500,2492.500,2,916
23,0,71,71,71,1969.500,2502.500,2,916
24,0,93,93,93,2018.500,2538.500,2,916
25,0,74,74,74,1991.500,2344.500,2,916
26,0,82,82,82,1942.500,2219.500,2,916
27,0,126,126,126,1908.500,2185.500,2,916
28,0,161,161,161,2017.500,2290.500,2,916
29,0,151,151,151,1855.500,2225.500,2,916
30,0,81,81,81,1811.500,2265.500,2,916
31,0,165,165,165,1772.500,2172.500,2,916
32,0,163,163,163,1765.500,2323.500,2,916
33,0,171,171,171,1646.500,2331.500,2,916
34,0,159,159,159,1611.500,2320.500,2,916
35,0,143,143,143,1660.500,2374.500,2,916
36,0,154,154,154,1664.500,2421.500,2,916
37,0,128,128,128,1643.500,2445.500,2,916
38,0,151,151,151,1544.500,2381.500,2,916
39,0,114,114,114,1445.500,2331.500,2,916
40,0,104,104,104,1534.500,2433.500,2,916
41,0,149,149,149,1621.500,2668.500,2,916
42,0,147,147,147,1390.500,2195.500,2,916
43,0,95,95,95,1435.500,2195.500,2,916
44,0,98,98,98,1450.500,2100.500,2,916
45,0,144,144,144,1414.500,2052.500,2,916
46,0,166,166,166,1439.500,1985.500,2,916
47,0,166,166,166,1419.500,1927.500,2,916
48,0,160,160,160,1374.500,1973.500,2,916
49,0,165,165,165,1394.500,1866.500,2,916
50,0,124,124,124,1352.500,1839.500,2,916
51,0,104,104,104,1330.500,1810.500,2,916
52,0,93,93,93,1342.500,1761.500,2,916
53,0,158,158,158,1495.500,2144.500,2,916
54,0,165,165,165,1529.500,2156.500,2,916
55,0,154,154,154,1546.500,2128.500,2,916
56,0,162,162,162,1641.500,2125.500,2,916
57,0,131,131,131,1595.500,1986.500,2,916
58,0,162,162,162,1682.500,2028.500,2,916
59,0,73,73,73,1652.500,1969.500,2,916
60,0,143,143,143,1705.500,1977.500,2,916
61,0,108,108,108,1738.500,2016.500,2,916
62,0,56,56,56,1758.500,1990.500,2,916
63,0,164,164,164,1781.500,2070.500,2,916
64,0,95,95,95,1725.500,2167.500,2,916
65,0,154,154,154,1802.500,2059.500,2,916
66,0,146,146,146,1810.500,2038.500,2,916
67,0,159,159,159,1807.500,2000.500,2,916
68,0,155,155,155,1821.500,1996.500,2,916
69,0,171,171,171,1813.500,1957.500,2,916
70,0,167,167,167,1874.500,2058.500,2,916
71,0,59,59,59,1894.500,2096.500,2,916
72,0,145,145,145,1992.500,2056.500,2,916
73,0,101,101,101,2011.500,2007.500,2,916
74,0,155,155,155,1999.500,1931.500,2,916
75,0,91,91,91,1972.500,1917.500,2,916
76,0,150,150,150,1959.500,1892.500,2,916
77,0,165,165,165,1943.500,1912.500,2,916
78,0,146,146,146,1942.500,1886.500,2,916
79,0,168,168,168,1914.500,1889.500,2,916
80,0,73,73,73,1897.500,1857.500,2,916
81,0,146,146,146,1862.500,1925.500,2,916
82,0,150,150,150,1779.500,1876.500,2,916
83,0,82,82,82,1744.500,1880.500,2,916
84,0,160,160,160,1735.500,1944.500,2,916
85,0,159,159,159,1681.500,1914.500,2,916
86,0,73,73,73,1722.500,1835.500,2,916
87,0,156,156,156,1668.500,1773.500,2,916
88,0,65,65,65,1823.500,1774.500,2,916
89,0,111,111,111,1841.500,1746.500,2,916
90,0,150,150,150,1926.500,1781.500,2,916
91,0,157,157,157,1951.500,1741.500,2,916
92,0,114,114,114,1791.500,1715.500,2,916
93,0,52,52,52,1614.500,1740.500,2,916
94,0,149,149,149,1607.500,1784.500,2,916
95,0,69,69,69,1562.500,1819.500,2,916
96,0,85,85,85,1529.500,1858.500,2,916
97,0,82,82,82,1518.500,1965.500,2,916
98,0,108,108,108,1471.500,2026.500,2,916
99,0,73,73,73,1464.500,1784.500,2,916
100,0,164,164,164,1405.500,1707.500,2,916
101,0,155,155,155,1382.500,1636.500,2,916
102,0,126,126,126,1461.500,1703.500,2,916
