 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,187,187,187,3174.000,1772.000,0,5
2,0,176,176,176,2505.500,1075.500,0,5
3,0,180,180,180,3056.500,1643.500,0,5
4,0,154,154,154,3143.500,1736.500,0,5
5,0,186,186,186,2474.500,863.500,0,5
6,0,166,166,166,2982.500,351.500,1,682
7,0,164,164,164,2838.500,382.167,1,682
8,0,176,176,176,2950.500,498.167,1,682
9,0,182,182,182,2909.167,498.167,1,682
10,0,176,176,176,2826.500,570.167,1,682
11,0,168,168,168,2778.500,538.167,1,682
12,0,181,181,181,2809.167,604.833,1,682
13,0,175,175,175,2811.833,584.833,1,682
14,0,162,162,162,2827.833,614.167,1,682
15,0,168,168,168,2766.500,642.167,1,682
16,0,176,176,176,2613.167,334.167,1,682
17,0,152,152,152,2494.500,379.500,1,682
18,0,141,141,141,2545.167,446.167,1,682
19,0,180,180,180,2577.167,446.167,1,682
20,0,167,167,167,2590.500,446.167,1,682
21,0,172,172,172,2582.500,474.167,1,682
22,0,165,165,165,2602.500,487.500,1,682
23,0,166,166,166,2459.833,540.833,1,682
24,0,152,152,152,2363.833,516.833,1,682
25,0,157,157,157,2367.833,470.167,1,682
26,0,120,120,120,2891.833,376.833,1,682
27,0,172,172,172,2942.500,408.833,1,682
28,0,129,129,129,2926.500,440.833,1,682
29,0,180,180,180,2981.167,423.500,1,682
30,0,179,179,179,3003.833,439.500,1,682
31,0,141,141,141,3041.167,407.500,1,682
32,0,179,179,179,3126.500,348.833,1,682
33,0,154,154,154,3125.167,378.167,1,682
34,0,168,168,168,3078.500,467.500,1,682
35,0,171,171,171,3055.833,467.500,1,682
36,0,178,178,178,3121.167,444.833,1,682
37,0,187,187,187,3169.167,515.500,1,682
38,0,155,155,155,3181.167,548.833,1,682
39,0,163,163,163,3165.167,550.167,1,682
40,0,155,155,155,3017.167,554.167,1,682
41,0,133,133,133,3255.833,391.500,1,682
42,0,151,151,151,3511.833,499.500,1,682
43,0,184,184,184,3426.500,603.500,1,682
44,0,190,190,190,3266.500,631.500,1,682
45,0,176,176,176,3337.167,691.500,1,682
46,0,175,175,175,3321.167,722.167,1,682
47,0,178,178,178,3302.500,462.167,1,682
48,0,172,172,172,3321.167,476.833,1,682
49,0,176,176,176,3486.500,568.833,1,682
50,0,178,178,178,3523.833,570.167,1,682
51,0,155,155,155,3535.833,547.500,1,682
52,0,161,161,161,3622.500,575.500,1,682
53,0,169,169,169,3606.500,631.500,1,682
54,0,145,145,145,3654.500,654.167,1,682
55,0,178,178,178,3554.500,708.833,1,682
56,0,184,184,184,3543.833,766.167,1,682
57,0,180,180,180,3371.833,768.833,1,682
