 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,174,174,174,2574.000,1930.000,1,9
2,0,161,161,161,2987.500,1935.500,1,9
3,0,170,170,170,2777.500,2568.500,1,9
4,0,168,168,168,3234.833,2134.833,1,9
5,0,65,65,65,3605.500,2007.500,1,9
6,0,75,75,75,3533.500,1821.500,1,9
7,0,169,169,169,2831.500,1413.500,1,9
8,0,169,169,169,2411.500,1548.500,1,9
9,0,162,162,162,2546.500,1692.500,1,9
10,0,125,125,125,1635.500,2693.833,2,859
11,0,152,152,152,1758.833,2825.167,2,859
12,0,158,158,158,1573.500,2574.167,2,859
13,0,136,136,136,1616.167,2321.500,2,859
14,0,155,155,155,1764.167,2176.167,2,859
15,0,163,163,163,1672.833,2095.500,2,859
16,0,149,149,149,1566.833,2025.500,2,859
17,0,138,138,138,1442.167,2023.500,2,859
18,0,59,59,59,1780.833,2000.167,2,859
19,0,93,93,93,1538.833,1948.500,2,859
20,0,60,60,60,1542.833,1915.167,2,859
21,0,115,115,115,1761.500,1897.833,2,859
22,0,61,61,61,1742.167,1868.500,2,859
23,0,62,62,62,1581.500,1769.167,2,859
24,0,132,132,132,1574.167,1679.833,2,859
25,0,74,74,74,1402.167,1759.833,2,859
26,0,124,124,124,1364.833,1745.167,2,859
27,0,151,151,151,1757.500,1575.833,2,859
28,0,156,156,156,1521.000,1606.000,2,859
29,0,74,74,74,1419.500,1542.500,2,859
30,0,132,132,132,1530.833,1322.833,2,859
31,0,79,79,79,1668.833,1401.500,2,859
32,0,72,72,72,1704.833,1385.500,2,859
33,0,149,149,149,1714.167,1313.500,2,859
34,0,152,152,152,1767.500,1350.167,2,859
35,0,161,161,161,1762.167,1314.833,2,859
36,0,126,126,126,1457.500,1135.500,2,859
37,0,143,143,143,1728.833,966.167,2,859
38,0,73,73,73,1719.500,914.167,2,859
39,0,135,135,135,1781.500,677.500,2,859
40,0,148,148,148,1662.833,692.500,2,859
41,0,164,164,164,2192.167,3241.833,2,859
42,0,155,155,155,2034.833,2860.167,2,859
43,0,145,145,145,2008.833,2664.833,2,859
44,0,85,85,85,2286.833,2614.833,2,859
45,0,120,120,120,2262.833,2544.833,2,859
46,0,119,119,119,2258.833,2500.167,2,859
47,0,158,158,158,2302.167,2494.833,2,859
48,0,162,162,162,2190.167,2470.833,2,859
49,0,72,72,72,2155.500,2475.500,2,859
50,0,98,98,98,2107.500,2496.833,2,859
51,0,135,135,135,2167.500,2422.833,2,859
52,0,66,66,66,2206.833,2401.500,2,859
53,0,150,150,150,2211.500,2370.833,2,859
54,0,150,150,150,2252.833,2359.500,2,859
55,0,159,159,159,2206.833,2303.500,2,859
56,0,104,104,104,2136.833,2296.833,2,859
57,0,73,73,73,2194.833,2273.500,2,859
58,0,110,110,110,2495.500,3031.500,2,859
59,0,84,84,84,2425.500,2723.500,2,859
60,0,161,161,161,2442.500,2663.500,2,859
61,0,48,48,48,2429.500,2625.500,2,859
62,0,77,77,77,2558.500,2658.500,2,859
63,0,59,59,59,2764.500,2686.500,2,859
64,0,63,63,63,2740.500,2651.500,2,859
65,0,149,149,149,2711.500,2611.500,2,859
66,0,145,145,145,2736.500,2587.500,2,859
67,0,145,145,145,2740.500,2543.500,2,859
68,0,155,155,155,2704.500,2499.500,2,859
69,0,147,147,147,2637.500,2569.500,2,859
70,0,113,113,113,2542.500,2574.500,2,859
71,0,166,166,166,2599.500,2536.500,2,859
72,0,159,159,159,2547.500,2490.500,2,859
73,0,183,183,183,2584.500,2460.500,2,859
74,0,116,116,116,2547.500,2428.500,2,859
75,0,57,57,57,2411.500,2407.500,2,859
76,0,162,162,162,2781.500,2416.500,2,859
77,0,171,171,171,2585.500,2359.500,2,859
78,0,160,160,160,2591.500,2319.500,2,859
79,0,179,179,179,2525.500,2325.500,2,859
80,0,144,144,144,2549.500,2292.500,2,859
81,0,161,161,161,2661.500,2305.500,2,859
82,0,100,100,100,2619.500,2265.500,2,859
83,0,86,86,86,2652.500,2257.500,2,859
84,0,143,143,143,2645.500,2210.500,2,859
85,0,152,152,152,2735.500,2202.500,2,859
86,0,175,175,175,2761.500,2221.500,2,859
87,0,63,63,63,2791.500,2308.500,2,859
88,0,163,163,163,2688.500,2220.500,2,859
89,0,163,163,163,2567.500,2211.500,2,859
90,0,91,91,91,2531.500,2258.500,2,859
91,0,78,78,78,2405.500,2283.500,2,859
92,0,66,66,66,2413.500,2220.500,2,859
93,0,153,153,153,2341.500,2216.500,2,859
94,0,119,119,119,2307.500,2216.500,2,859
95,0,151,151,151,2198.500,2205.500,2,859
96,0,175,175,175,2676.500,2189.500,2,859
97,0,113,113,113,2700.500,2183.500,2,859
98,0,154,154,154,2727.500,2153.500,2,859
99,0,157,157,157,2763.500,2180.500,2,859
100,0,78,78,78,2648.500,2143.500,2,859
101,0,166,166,166,2658.500,2111.500,2,859
102,0,147,147,147,2743.500,2056.500,2,859
103,0,159,159,159,2768.500,2043.500,2,859
104,0,158,158,158,2810.500,1999.500,2,859
105,0,170,170,170,2769.500,1976.500,2,859
106,0,156,156,156,2711.500,2026.500,2,859
107,0,87,87,87,2627.500,2111.500,2,859
108,0,149,149,149,2644.500,2046.500,2,859
109,0,168,168,168,2660.500,2009.500,2,859
110,0,152,152,152,2624.500,1972.500,2,859
111,0,77,77,77,2652.500,1947.500,2,859
112,0,175,175,175,2696.500,1960.500,2,859
113,0,54,54,54,2720.500,1960.500,2,859
114,0,92,92,92,2738.500,1955.500,2,859
115,0,144,144,144,2765.500,1950.500,2,859
116,0,169,169,169,2765.500,1901.500,2,859
117,0,150,150,150,2745.500,1843.500,2,859
118,0,164,164,164,2736.500,1832.500,2,859
119,0,166,166,166,2685.500,1910.500,2,859
120,0,118,118,118,2644.500,1922.500,2,859
121,0,160,160,160,2651.500,1863.500,2,859
122,0,168,168,168,2690.500,1848.500,2,859
123,0,92,92,92,2712.500,1837.500,2,859
124,0,81,81,81,2763.500,1828.500,2,859
125,0,77,77,77,2588.500,1900.500,2,859
126,0,145,145,145,2567.500,1975.500,2,859
127,0,158,158,158,2551.500,1990.500,2,859
128,0,161,161,161,2569.500,2060.500,2,859
129,0,158,158,158,2544.500,2104.500,2,859
130,0,176,176,176,2529.500,2151.500,2,859
131,0,172,172,172,2574.500,2178.500,2,859
132,0,164,164,164,2528.500,2176.500,2,859
133,0,159,159,159,2410.500,2167.500,2,859
134,0,143,143,143,2431.500,2148.500,2,859
135,0,155,155,155,2454.500,2151.500,2,859
