 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,202,202,202,3265.000,2392.000,1,9
2,0,189,189,189,3307.833,2146.500,1,9
3,0,171,171,171,3357.167,2105.167,1,9
4,0,181,181,181,3482.500,2401.167,1,9
5,0,179,179,179,3179.833,1990.500,1,9
6,0,195,195,195,3189.167,1927.833,1,9
7,0,190,190,190,2522.500,2398.500,1,9
8,0,192,192,192,3681.167,1586.500,1,9
9,0,180,180,180,3118.500,1598.500,1,9
10,0,96,96,96,1970.500,2789.500,2,742
11,0,157,157,157,1983.500,2777.500,2,742
12,0,156,156,156,1939.500,2788.500,2,742
13,0,87,87,87,1946.500,2761.500,2,742
14,0,160,160,160,1987.500,2731.500,2,742
15,0,86,86,86,2062.500,2466.500,2,742
16,0,174,174,174,1630.500,2567.500,2,742
17,0,180,180,180,1723.500,2717.500,2,742
18,0,171,171,171,2014.500,3016.500,2,742
19,0,173,173,173,2032.500,2949.500,2,742
20,0,181,181,181,2089.500,2351.500,2,742
21,0,80,80,80,2066.500,2323.500,2,742
22,0,174,174,174,1917.500,2289.500,2,742
23,0,81,81,81,1828.500,2339.500,2,742
24,0,80,80,80,1825.500,2317.500,2,742
25,0,96,96,96,1744.500,2230.500,2,742
26,0,130,130,130,1742.500,2405.500,2,742
27,0,175,175,175,1427.500,2226.500,2,742
28,0,151,151,151,1898.500,2155.500,2,742
29,0,177,177,177,1983.500,2173.500,2,742
30,0,155,155,155,2001.500,2184.500,2,742
31,0,94,94,94,2051.500,2208.500,2,742
32,0,74,74,74,1801.500,2113.500,2,742
33,0,85,85,85,1967.500,2098.500,2,742
34,0,165,165,165,2015.500,2057.500,2,742
35,0,134,134,134,2040.500,2039.500,2,742
36,0,172,172,172,2093.500,1965.500,2,742
37,0,150,150,150,2105.500,1953.500,2,742
38,0,177,177,177,2107.500,1928.500,2,742
39,0,172,172,172,2089.500,1920.500,2,742
40,0,81,81,81,2099.500,1911.500,2,742
41,0,179,179,179,2067.500,1838.500,2,742
42,0,157,157,157,2037.500,1900.500,2,742
43,0,85,85,85,2013.500,1908.500,2,742
44,0,159,159,159,1984.500,1870.500,2,742
45,0,166,166,166,1850.500,1890.500,2,742
46,0,153,153,153,2034.500,1791.500,2,742
47,0,166,166,166,1968.500,1749.500,2,742
48,0,75,75,75,2007.500,1735.500,2,742
49,0,167,167,167,2028.500,1703.500,2,742
50,0,112,112,112,2081.500,1736.500,2,742
51,0,157,157,157,2050.500,1669.500,2,742
52,0,161,161,161,2055.500,1649.500,2,742
53,0,157,157,157,2064.500,1657.500,2,742
54,0,115,115,115,2082.500,1685.500,2,742
55,0,72,72,72,2101.500,1662.500,2,742
56,0,174,174,174,1947.500,1630.500,2,742
57,0,157,157,157,1924.500,1637.500,2,742
58,0,96,96,96,1866.500,1623.500,2,742
59,0,137,137,137,1824.500,1717.500,2,742
60,0,157,157,157,1796.500,1698.500,2,742
61,0,172,172,172,1684.500,1641.500,2,742
62,0,151,151,151,1637.500,1696.500,2,742
63,0,99,99,99,1650.500,1793.500,2,742
64,0,177,177,177,1782.500,1994.500,2,742
65,0,126,126,126,1699.500,2026.500,2,742
66,0,157,157,157,1355.500,1969.500,2,742
67,0,158,158,158,1408.500,1910.500,2,742
68,0,170,170,170,1456.500,1891.500,2,742
69,0,158,158,158,1430.500,1826.500,2,742
70,0,141,141,141,1366.500,1883.500,2,742
71,0,154,154,154,1422.500,1564.500,2,742
72,0,123,123,123,1398.500,1564.500,2,742
73,0,156,156,156,1570.000,1528.500,2,742
74,0,167,167,167,1683.500,1496.500,2,742
75,0,169,169,169,1762.500,1505.500,2,742
76,0,117,117,117,1812.500,1514.500,2,742
77,0,73,73,73,1881.500,1484.500,2,742
78,0,165,165,165,1929.500,1467.500,2,742
79,0,71,71,71,1960.500,1479.500,2,742
80,0,166,166,166,2021.500,1429.500,2,742
81,0,160,160,160,2115.500,1463.500,2,742
82,0,137,137,137,2105.500,1428.500,2,742
83,0,90,90,90,2088.500,1403.500,2,742
84,0,87,87,87,2087.500,1366.500,2,742
85,0,172,172,172,1957.500,1329.500,2,742
86,0,148,148,148,1884.500,1371.500,2,742
87,0,127,127,127,1773.500,1382.500,2,742
88,0,106,106,106,1746.500,1367.500,2,742
89,0,83,83,83,1758.500,1327.500,2,742
90,0,148,148,148,1788.500,1302.500,2,742
91,0,158,158,158,1841.500,1294.500,2,742
92,0,93,93,93,1787.500,1225.500,2,742
93,0,165,165,165,1707.500,1245.500,2,742
94,0,93,93,93,1691.500,1251.500,2,742
95,0,158,158,158,1565.500,1337.500,2,742
96,0,73,73,73,1386.500,1384.500,2,742
97,0,166,166,166,1356.500,1354.500,2,742
98,0,80,80,80,1526.500,1208.500,2,742
99,0,106,106,106,1583.500,982.500,2,742
100,0,142,142,142,1845.500,873.500,2,742
101,0,119,119,119,1767.500,1057.500,2,742
102,0,64,64,64,1817.500,1099.500,2,742
103,0,159,159,159,1924.500,1092.500,2,742
104,0,174,174,174,2001.500,1198.500,2,742
105,0,171,171,171,2029.500,1215.500,2,742
106,0,167,167,167,2068.500,1243.500,2,742
107,0,181,181,181,2102.500,1174.500,2,742
108,0,111,111,111,2055.500,1168.500,2,742
109,0,100,100,100,2052.500,1135.500,2,742
110,0,133,133,133,2097.500,1093.500,2,742
111,0,164,164,164,2078.500,1087.500,2,742
112,0,158,158,158,2097.500,1078.500,2,742
113,0,159,159,159,2076.500,1024.500,2,742
114,0,167,167,167,2098.500,825.500,2,742
115,0,158,158,158,2028.500,683.500,2,742
116,0,141,141,141,2046.500,358.500,2,742
117,0,163,163,163,2084.500,473.500,2,742
118,0,143,143,143,1747.500,1023.500,2,742
119,0,114,114,114,3137.500,3236.500,2,742
120,0,157,157,157,2626.500,3147.500,2,742
121,0,168,168,168,2744.500,2985.500,2,742
122,0,109,109,109,2565.500,2965.500,2,742
123,0,167,167,167,2398.500,2941.500,2,742
124,0,167,167,167,2162.500,2789.500,2,742
125,0,163,163,163,2230.500,2668.500,2,742
126,0,161,161,161,2218.500,2657.500,2,742
127,0,77,77,77,2403.500,2708.500,2,742
128,0,106,106,106,2457.500,2753.500,2,742
129,0,181,181,181,2457.500,2653.500,2,742
130,0,157,157,157,2511.500,2670.500,2,742
131,0,166,166,166,2608.500,2694.500,2,742
132,0,173,173,173,2624.500,2674.500,2,742
133,0,93,93,93,2639.500,2657.500,2,742
134,0,163,163,163,2678.500,2688.500,2,742
135,0,171,171,171,2662.500,2776.500,2,742
136,0,109,109,109,2608.500,2798.500,2,742
137,0,161,161,161,2564.500,2830.500,2,742
138,0,168,168,168,2837.500,2823.500,2,742
139,0,161,161,161,2863.500,2837.500,2,742
140,0,148,148,148,2885.500,2747.500,2,742
141,0,74,74,74,2901.500,2799.500,2,742
142,0,91,91,91,2918.500,2923.500,2,742
143,0,125,125,125,2963.500,2910.500,2,742
144,0,155,155,155,2969.500,2807.500,2,742
145,0,164,164,164,3014.500,2751.500,2,742
146,0,146,146,146,3006.500,2749.500,2,742
147,0,139,139,139,3007.500,2713.500,2,742
148,0,176,176,176,3118.500,2721.500,2,742
149,0,72,72,72,3110.500,2681.500,2,742
150,0,162,162,162,3150.500,2662.500,2,742
151,0,150,150,150,3108.500,2870.500,2,742
152,0,129,129,129,3100.500,2881.500,2,742
153,0,166,166,166,2386.500,2597.500,2,742
154,0,167,167,167,2368.500,2578.500,2,742
155,0,172,172,172,2315.500,2545.500,2,742
156,0,182,182,182,2241.500,2569.500,2,742
157,0,77,77,77,2158.500,2463.500,2,742
158,0,140,140,140,2127.500,2452.500,2,742
159,0,147,147,147,2175.500,2445.500,2,742
160,0,135,135,135,2224.500,2424.500,2,742
161,0,126,126,126,2262.500,2383.500,2,742
162,0,82,82,82,2320.500,2370.500,2,742
163,0,158,158,158,2314.500,2412.500,2,742
164,0,87,87,87,2281.500,2431.500,2,742
165,0,173,173,173,2303.500,2449.500,2,742
166,0,104,104,104,2303.500,2473.500,2,742
167,0,92,92,92,2373.500,2513.500,2,742
168,0,62,62,62,2357.500,2506.500,2,742
169,0,192,192,192,2361.500,2485.500,2,742
170,0,175,175,175,2358.500,2456.500,2,742
171,0,168,168,168,2403.500,2482.500,2,742
172,0,125,125,125,2412.500,2523.500,2,742
173,0,166,166,166,2432.500,2507.500,2,742
174,0,88,88,88,2527.500,2344.500,2,742
175,0,174,174,174,2621.500,2506.500,2,742
176,0,149,149,149,2786.500,2473.500,2,742
177,0,170,170,170,2770.500,2429.500,2,742
178,0,167,167,167,2730.500,2372.500,2,742
179,0,170,170,170,2724.500,2345.500,2,742
180,0,95,95,95,2707.500,2280.500,2,742
181,0,118,118,118,2631.500,2259.500,2,742
182,0,176,176,176,2649.500,2218.500,2,742
183,0,109,109,109,2623.500,2223.500,2,742
184,0,183,183,183,2608.500,2194.500,2,742
185,0,172,172,172,2597.500,2165.500,2,742
186,0,164,164,164,2604.500,2107.500,2,742
187,0,156,156,156,2549.500,2125.500,2,742
188,0,183,183,183,2488.500,2103.500,2,742
189,0,169,169,169,2468.500,2100.500,2,742
190,0,85,85,85,2513.500,2046.500,2,742
191,0,107,107,107,2486.500,2037.500,2,742
192,0,171,171,171,2382.500,2110.500,2,742
193,0,172,172,172,2371.500,2125.500,2,742
194,0,173,173,173,2349.500,2175.500,2,742
195,0,98,98,98,2252.500,2267.500,2,742
196,0,167,167,167,2211.500,2278.500,2,742
197,0,153,153,153,2195.500,2255.500,2,742
198,0,157,157,157,2159.500,2273.500,2,742
199,0,138,138,138,2922.500,2519.500,2,742
200,0,94,94,94,2913.500,2479.500,2,742
201,0,85,85,85,2893.500,2331.500,2,742
202,0,151,151,151,2853.500,2292.500,2,742
203,0,103,103,103,2801.500,2236.500,2,742
204,0,165,165,165,2805.500,2144.500,2,742
205,0,170,170,170,2873.500,2238.500,2,742
206,0,134,134,134,2918.500,2227.500,2,742
207,0,166,166,166,2942.500,2227.500,2,742
208,0,183,183,183,3014.500,2310.500,2,742
209,0,177,177,177,3102.500,2330.500,2,742
210,0,172,172,172,3152.500,2469.500,2,742
211,0,176,176,176,3056.500,2113.500,2,742
212,0,129,129,129,3039.500,2078.500,2,742
213,0,82,82,82,3117.500,2108.500,2,742
214,0,84,84,84,3131.500,2093.500,2,742
215,0,182,182,182,3148.500,2096.500,2,742
216,0,176,176,176,2199.500,2013.500,2,742
217,0,73,73,73,2277.500,2003.500,2,742
218,0,173,173,173,2210.500,1787.500,2,742
219,0,162,162,162,2137.500,1746.500,2,742
220,0,174,174,174,2198.500,1640.500,2,742
221,0,128,128,128,2173.500,1513.500,2,742
222,0,161,161,161,2144.500,1468.500,2,742
223,0,145,145,145,2299.500,1440.500,2,742
224,0,94,94,94,2165.500,1476.500,2,742
225,0,87,87,87,2338.500,1394.500,2,742
226,0,75,75,75,2141.500,1509.500,2,742
227,0,81,81,81,2248.500,1661.500,2,742
228,0,109,109,109,2279.500,1665.500,2,742
229,0,168,168,168,2314.500,1650.500,2,742
230,0,163,163,163,2359.500,1590.500,2,742
231,0,185,185,185,2357.500,1571.500,2,742
232,0,159,159,159,2367.500,1602.500,2,742
233,0,159,159,159,2391.500,1621.500,2,742
