 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,175,175,175,2382.000,1091.000,0,9
2,0,145,145,145,2597.500,982.500,0,9
3,0,187,187,187,2786.500,1192.500,0,9
4,0,172,172,172,2576.500,1339.500,0,9
5,0,163,163,163,2816.500,1633.500,0,9
6,0,187,187,187,2687.500,1771.500,0,9
7,0,164,164,164,1967.500,1972.500,0,9
8,0,159,159,159,2087.500,2194.500,0,9
9,0,150,150,150,2306.500,2239.500,0,9
10,0,162,162,162,1543.000,1446.500,1,1200
11,0,159,159,159,1519.000,1924.500,1,1200
12,0,131,131,131,1410.500,2058.500,1,1200
13,0,110,110,110,1953.500,2557.500,1,1200
14,0,78,78,78,1967.000,2546.000,1,1200
15,0,128,128,128,1967.500,2522.500,1,1200
16,0,172,172,172,1992.500,2548.500,1,1200
17,0,168,168,168,1912.500,2509.500,1,1200
18,0,107,107,107,1753.500,2449.500,1,1200
19,0,177,177,177,1897.500,2411.500,1,1200
20,0,72,72,72,1879.000,2390.500,1,1200
21,0,88,88,88,1948.500,2394.500,1,1200
22,0,73,73,73,1971.000,2386.000,1,1200
23,0,72,72,72,1991.500,2402.000,1,1200
24,0,173,173,173,2009.500,2402.000,1,1200
25,0,174,174,174,1993.500,2381.000,1,1200
26,0,132,132,132,1997.500,2356.000,1,1200
27,0,139,139,139,1987.000,2354.500,1,1200
28,0,135,135,135,1971.000,2349.000,1,1200
29,0,165,165,165,1963.000,2362.500,1,1200
30,0,86,86,86,1951.500,2347.500,1,1200
31,0,164,164,164,1952.000,2316.500,1,1200
32,0,67,67,67,1975.000,2274.500,1,1200
33,0,87,87,87,1845.000,2310.000,1,1200
34,0,77,77,77,1766.000,2299.500,1,1200
35,0,149,149,149,1597.500,2134.000,1,1200
36,0,98,98,98,1677.500,2219.000,1,1200
37,0,132,132,132,1770.500,2162.000,1,1200
38,0,106,106,106,1802.000,2146.500,1,1200
39,0,68,68,68,1825.500,2097.500,1,1200
40,0,107,107,107,1845.500,2096.000,1,1200
41,0,152,152,152,1849.000,2130.000,1,1200
42,0,160,160,160,1872.500,2121.500,1,1200
43,0,175,175,175,1904.500,2092.500,1,1200
44,0,135,135,135,1946.000,2117.500,1,1200
45,0,157,157,157,1899.000,2201.500,1,1200
46,0,109,109,109,1981.000,2177.000,1,1200
47,0,149,149,149,1987.000,2204.500,1,1200
48,0,147,147,147,1971.500,2092.500,1,1200
49,0,161,161,161,2006.000,2096.500,1,1200
50,0,57,57,57,1969.500,2055.500,1,1200
51,0,53,53,53,1976.000,2030.500,1,1200
52,0,167,167,167,2002.000,2026.500,1,1200
53,0,148,148,148,1894.000,2032.000,1,1200
54,0,157,157,157,1876.000,2035.000,1,1200
55,0,161,161,161,1869.500,2009.500,1,1200
56,0,165,165,165,1877.000,1994.500,1,1200
57,0,63,63,63,1851.500,1989.500,1,1200
58,0,126,126,126,1894.500,1974.500,1,1200
59,0,166,166,166,1789.000,1952.000,1,1200
60,0,164,164,164,1761.000,1907.000,1,1200
61,0,146,146,146,1838.000,1962.500,1,1200
62,0,168,168,168,1888.500,1954.000,1,1200
63,0,150,150,150,1905.000,1923.500,1,1200
64,0,67,67,67,1930.500,1931.500,1,1200
65,0,178,178,178,1934.000,1908.500,1,1200
66,0,63,63,63,1974.500,1915.500,1,1200
67,0,131,131,131,1993.000,1938.000,1,1200
68,0,164,164,164,2026.000,1957.500,1,1200
69,0,101,101,101,1973.500,1876.500,1,1200
70,0,152,152,152,1992.500,1856.000,1,1200
71,0,83,83,83,2013.500,1830.500,1,1200
72,0,57,57,57,1996.000,1821.500,1,1200
73,0,186,186,186,1992.500,1811.500,1,1200
74,0,154,154,154,1956.500,1825.000,1,1200
75,0,151,151,151,1903.000,1833.000,1,1200
76,0,154,154,154,1898.500,1819.500,1,1200
77,0,160,160,160,1863.500,1812.000,1,1200
78,0,141,141,141,1879.500,1796.500,1,1200
79,0,157,157,157,1905.000,1776.500,1,1200
80,0,66,66,66,1928.000,1766.500,1,1200
