 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,176,176,176,1851.000,1458.000,1,9
2,0,180,180,180,2689.833,1554.833,1,9
3,0,147,147,147,2001.833,754.833,1,9
4,0,86,86,86,2556.500,1961.833,1,9
5,0,170,170,170,3115.833,1970.500,1,9
6,0,163,163,163,4033.167,2230.500,1,9
7,0,169,169,169,3942.500,1771.833,1,9
8,0,166,166,166,3513.167,340.167,1,9
9,0,182,182,182,4133.500,1692.500,1,9
10,0,167,167,167,3996.833,574.833,2,1006
11,0,165,165,165,3879.500,568.167,2,1006
12,0,142,142,142,3874.833,630.167,2,1006
13,0,163,163,163,3891.500,653.500,2,1006
14,0,146,146,146,3930.167,685.500,2,1006
15,0,151,151,151,3958.833,671.500,2,1006
16,0,173,173,173,3925.500,727.500,2,1006
17,0,151,151,151,3907.500,748.167,2,1006
18,0,113,113,113,3878.833,762.167,2,1006
19,0,137,137,137,3913.500,788.167,2,1006
20,0,164,164,164,3946.167,812.167,2,1006
21,0,147,147,147,3980.833,865.500,2,1006
22,0,101,101,101,3997.500,907.500,2,1006
23,0,154,154,154,3961.500,917.500,2,1006
24,0,130,130,130,4020.833,860.167,2,1006
25,0,120,120,120,4035.500,730.833,2,1006
26,0,147,147,147,4034.833,702.167,2,1006
27,0,123,123,123,4081.500,710.833,2,1006
28,0,164,164,164,4072.167,663.500,2,1006
29,0,150,150,150,4144.833,830.167,2,1006
30,0,142,142,142,4074.167,1008.833,2,1006
31,0,149,149,149,3855.500,944.167,2,1006
32,0,145,145,145,3902.833,1028.833,2,1006
33,0,97,97,97,4037.500,1064.833,2,1006
34,0,148,148,148,4196.833,998.167,2,1006
35,0,139,139,139,4219.500,1000.167,2,1006
36,0,147,147,147,4234.833,1000.833,2,1006
37,0,170,170,170,4252.833,1050.167,2,1006
38,0,145,145,145,4211.500,1055.500,2,1006
39,0,122,122,122,4086.167,1130.833,2,1006
40,0,189,189,189,4050.833,1122.833,2,1006
41,0,149,149,149,3889.500,1118.167,2,1006
42,0,169,169,169,4110.833,1139.500,2,1006
43,0,93,93,93,4009.500,1174.500,2,1006
44,0,77,77,77,4000.833,1198.500,2,1006
45,0,157,157,157,4052.833,1168.500,2,1006
46,0,163,163,163,4118.833,1203.833,2,1006
47,0,91,91,91,4180.833,1180.500,2,1006
48,0,94,94,94,4180.167,1230.500,2,1006
49,0,77,77,77,4070.833,1238.500,2,1006
50,0,86,86,86,3970.167,1251.167,2,1006
51,0,80,80,80,3926.167,1234.500,2,1006
52,0,155,155,155,3944.167,1278.500,2,1006
53,0,149,149,149,3944.167,1332.500,2,1006
54,0,168,168,168,3949.500,1389.167,2,1006
55,0,104,104,104,4027.500,1383.833,2,1006
56,0,133,133,133,4025.500,1323.833,2,1006
57,0,167,167,167,3866.833,1477.167,2,1006
58,0,70,70,70,3868.167,1453.833,2,1006
59,0,167,167,167,3854.833,1527.833,2,1006
60,0,166,166,166,3915.500,1565.167,2,1006
61,0,151,151,151,3968.167,1568.500,2,1006
62,0,160,160,160,3992.833,1581.167,2,1006
63,0,101,101,101,4010.167,1557.167,2,1006
64,0,153,153,153,4029.500,1579.167,2,1006
65,0,86,86,86,4083.500,1596.500,2,1006
66,0,153,153,153,4102.167,1583.167,2,1006
67,0,167,167,167,4157.500,1573.833,2,1006
68,0,125,125,125,4193.500,1593.167,2,1006
69,0,159,159,159,4170.167,1528.500,2,1006
70,0,154,154,154,4150.167,1526.500,2,1006
71,0,159,159,159,4123.500,1535.833,2,1006
72,0,177,177,177,4128.167,1512.500,2,1006
73,0,145,145,145,4108.833,1509.167,2,1006
74,0,155,155,155,4101.500,1495.167,2,1006
