 ,Area,Mean,Min,Max,X,Y,Counter,Count
1,0,166,166,166,2070.000,1260.000,0,9
2,0,171,171,171,2375.500,1625.500,0,9
3,0,185,185,185,2516.500,1244.500,0,9
4,0,170,170,170,3023.500,1190.500,0,9
5,0,166,166,166,2738.500,542.500,0,9
6,0,167,167,167,3449.500,2318.500,0,9
7,0,181,181,181,3149.500,2150.500,0,9
8,0,175,175,175,3383.500,2102.500,0,9
9,0,182,182,182,2348.500,1328.500,0,9
10,0,153,153,153,2729.500,228.500,1,764
11,0,92,92,92,2691.500,384.500,1,764
12,0,172,172,172,2850.500,260.500,1,764
13,0,167,167,167,2378.500,397.500,1,764
14,0,160,160,160,2583.500,252.500,1,764
15,0,142,142,142,2818.500,300.500,1,764
16,0,133,133,133,2885.500,466.500,1,764
17,0,165,165,165,3071.500,357.500,1,764
18,0,151,151,151,2933.500,277.500,1,764
19,0,190,190,190,3220.500,144.500,1,764
20,0,166,166,166,2703.500,117.500,1,764
21,0,159,159,159,2822.500,551.500,1,764
22,0,177,177,177,2797.500,512.500,1,764
23,0,165,165,165,2698.500,560.500,1,764
24,0,138,138,138,2692.500,592.500,1,764
25,0,178,178,178,2727.500,607.500,1,764
26,0,176,176,176,2781.500,641.500,1,764
27,0,174,174,174,2861.500,672.500,1,764
28,0,166,166,166,2974.500,648.500,1,764
29,0,166,166,166,3019.500,679.500,1,764
30,0,146,146,146,2980.500,693.500,1,764
31,0,165,165,165,3040.500,595.500,1,764
32,0,174,174,174,2923.500,544.500,1,764
33,0,135,135,135,2412.500,622.500,1,764
34,0,170,170,170,2581.500,664.500,1,764
35,0,151,151,151,2587.500,730.500,1,764
36,0,131,131,131,2493.500,773.500,1,764
37,0,164,164,164,2382.500,726.500,1,764
38,0,134,134,134,2198.500,551.500,1,764
39,0,156,156,156,2211.500,521.500,1,764
40,0,101,101,101,2263.500,463.500,1,764
41,0,157,157,157,2269.500,490.500,1,764
42,0,168,168,168,2232.500,783.500,1,764
43,0,107,107,107,2414.500,823.500,1,764
44,0,168,168,168,2552.500,814.500,1,764
45,0,83,83,83,2636.500,857.500,1,764
46,0,174,174,174,2571.500,881.500,1,764
47,0,154,154,154,2502.500,944.500,1,764
48,0,165,165,165,2255.500,909.500,1,764
49,0,159,159,159,3040.500,362.500,1,764
50,0,115,115,115,3215.500,547.500,1,764
